seed,method,event_index,sequence_id,cell,window,n_samples,nll,latent_mse
43000,learned_event_learned_qr,292,0,101,4,4,0.5263609464857232,0.037516197315000534
43000,learned_event_learned_qr,292,0,101,8,8,0.27607779792974957,0.030385025828591105
43000,learned_event_learned_qr,292,0,101,16,16,0.5703704860988055,0.0532460289862237
43000,learned_event_learned_qr,328,0,101,1,1,0.0537637024476655,0.18162270170768813
43000,learned_event_learned_qr,328,0,101,4,4,1.8118848872940891,0.1346875353428654
43000,learned_event_learned_qr,328,0,101,8,8,1.2506805289913687,0.17238489076695634
43000,learned_event_learned_qr,328,0,101,16,8,1.2506805289913687,0.17238489076695634
43000,learned_event_learned_qr,338,0,101,1,1,1.1085395432404892,0.050870494434003745
43000,learned_event_learned_qr,338,0,101,4,4,0.574266276749579,0.013629752379614911
43000,learned_event_learned_qr,338,0,101,8,8,0.38889676402423834,0.018653766837761807
43000,learned_event_learned_qr,338,0,101,16,16,0.7530424169411517,0.06940464732501224
43000,learned_event_learned_qr,377,0,101,1,1,1.2206371194199428,0.3275502396483594
43000,learned_event_learned_qr,377,0,101,4,4,0.8906813240970798,0.1139262802695692
43000,learned_event_learned_qr,377,0,101,8,8,0.7683415229035799,0.10740261175312152
43000,learned_event_learned_qr,377,0,101,16,16,0.7711715585513116,0.07537345355329685
43000,learned_event_learned_qr,422,0,101,1,1,0.5995882973656951,0.0017316969636839877
43000,learned_event_learned_qr,422,0,101,4,2,0.9246209912810153,0.1554374201164035
43000,learned_event_learned_qr,422,0,101,8,2,0.9246209912810153,0.1554374201164035
43000,learned_event_learned_qr,422,0,101,16,2,0.9246209912810153,0.1554374201164035
43000,learned_event_learned_qr,425,0,101,1,1,0.38832025500374706,0.05839676221086406
43000,learned_event_learned_qr,425,0,101,4,4,1.1299477988174065,0.08393467921221265
43000,learned_event_learned_qr,425,0,101,8,4,1.1299477988174065,0.08393467921221265
43000,learned_event_learned_qr,425,0,101,16,4,1.1299477988174065,0.08393467921221265
43000,learned_event_learned_qr,430,0,101,1,1,0.7648170406375057,0.00015561306062036152
43000,learned_event_learned_qr,430,0,101,4,4,1.132916571260464,0.12144330976460202
43000,learned_event_learned_qr,430,0,101,8,8,1.2979644543761997,0.15496167270226768
43000,learned_event_learned_qr,430,0,101,16,16,1.0039970723970548,0.11377859642228155
43000,learned_event_learned_qr,465,0,111,1,1,0.7150208535510107,0.14039895515474787
43000,learned_event_learned_qr,465,0,111,4,4,0.5168762340184085,0.18967885152177805
43000,learned_event_learned_qr,465,0,111,8,8,0.6675065121914947,0.19772379658866232
43000,learned_event_learned_qr,465,0,111,16,13,0.6807002841427982,0.14810423911029807
43000,learned_event_learned_qr,480,0,111,1,1,1.9748062620143498,0.026551303081096624
43000,learned_event_learned_qr,480,0,111,4,4,1.478093402450289,0.0636345822775342
43000,learned_event_learned_qr,480,0,111,8,8,1.2803017561152248,0.0552033947647117
43000,learned_event_learned_qr,480,0,111,16,8,1.2803017561152248,0.0552033947647117
43000,learned_event_learned_qr,489,0,111,1,1,1.9987494325347837,0.0784999967680254
43000,learned_event_learned_qr,489,0,111,4,4,1.2892762885472895,0.03717916755582188
43000,learned_event_learned_qr,489,0,111,8,4,1.2892762885472895,0.03717916755582188
43000,learned_event_learned_qr,489,0,111,16,4,1.2892762885472895,0.03717916755582188
43000,learned_event_learned_qr,494,0,111,1,1,0.7579365664577812,0.04671469177570321
43000,learned_event_learned_qr,494,0,111,4,4,0.6185992385020953,0.02861748977066183
43000,learned_event_learned_qr,494,0,111,8,8,0.8632026438975552,0.04253943965412596
43000,learned_event_learned_qr,494,0,111,16,13,0.8251839943268819,0.03926205145583239
43000,learned_event_learned_qr,508,0,111,1,1,0.30760239497615194,0.11952582189358085
43000,learned_event_learned_qr,508,0,111,4,4,0.4695040758852602,0.13743930207660052
43000,learned_event_learned_qr,508,0,111,8,8,1.117769427709463,0.19029128400197
43000,learned_event_learned_qr,508,0,111,16,8,1.117769427709463,0.19029128400197
43000,learned_event_learned_qr,517,0,111,1,1,0.42541456291693674,0.01340095487932357
43000,learned_event_learned_qr,517,0,111,4,1,0.42541456291693674,0.01340095487932357
43000,learned_event_learned_qr,517,0,111,8,1,0.42541456291693674,0.01340095487932357
43000,learned_event_learned_qr,517,0,111,16,1,0.42541456291693674,0.01340095487932357
43000,learned_event_learned_qr,519,0,111,1,1,0.708418364654623,0.05202177502181062
43000,learned_event_learned_qr,519,0,111,4,4,0.5586816221809929,0.02328539349471479
43000,learned_event_learned_qr,519,0,111,8,4,0.5586816221809929,0.02328539349471479
43000,learned_event_learned_qr,519,0,111,16,4,0.5586816221809929,0.02328539349471479
43000,learned_event_learned_qr,524,0,111,1,1,0.8470386142510576,0.12695726283326228
43000,learned_event_learned_qr,524,0,111,4,2,0.8226639228678365,0.06401015481849438
43000,learned_event_learned_qr,524,0,111,8,2,0.8226639228678365,0.06401015481849438
43000,learned_event_learned_qr,524,0,111,16,2,0.8226639228678365,0.06401015481849438
43000,learned_event_learned_qr,527,0,111,1,1,1.48137743883907,0.2174626594215511
43000,learned_event_learned_qr,527,0,111,4,4,0.9976733305153795,0.11894466025243355
43000,learned_event_learned_qr,527,0,111,8,8,1.031809789466031,0.10499519434311094
43000,learned_event_learned_qr,527,0,111,16,16,0.9925483215249067,0.0858604142267107
43000,learned_event_learned_qr,548,0,111,1,1,1.2112677845941553,0.0279427662044805
43000,learned_event_learned_qr,548,0,111,4,2,0.7302924590331156,0.014295988459838175
43000,learned_event_learned_qr,548,0,111,8,2,0.7302924590331156,0.014295988459838175
43000,learned_event_learned_qr,548,0,111,16,2,0.7302924590331156,0.014295988459838175
43000,learned_event_learned_qr,551,0,111,1,1,1.7653596768494877,0.0795686730134145
43000,learned_event_learned_qr,551,0,111,4,4,1.160411410707286,0.09838748815667551
43000,learned_event_learned_qr,551,0,111,8,8,1.1139898865750661,0.09888564891281265
43000,learned_event_learned_qr,551,0,111,16,16,1.0512433170761366,0.13296921087385982
43000,learned_event_learned_qr,588,0,111,1,1,0.29814432807215363,0.13210962723089828
43000,learned_event_learned_qr,588,0,111,4,4,0.07125522567244294,0.12688618228932477
43000,learned_event_learned_qr,588,0,111,8,8,1.2361612557110522,0.23858202443678272
43000,learned_event_learned_qr,588,0,111,16,16,1.03229409049744,0.15406935863080135
43000,learned_event_learned_qr,614,0,110,1,1,0.15237735304917419,0.0022643389148765264
43000,learned_event_learned_qr,614,0,110,4,4,0.10494840502720326,0.0008168288996769606
43000,learned_event_learned_qr,614,0,110,8,8,-0.02812200458557547,0.0031108491378795356
43000,learned_event_learned_qr,614,0,110,16,16,0.11224573348186935,0.005778119877385614
43000,learned_event_learned_qr,640,0,110,1,1,-0.23310059603418373,0.006501418861195724
43000,learned_event_learned_qr,640,0,110,4,4,0.06522500393028564,0.012053926076616407
43000,learned_event_learned_qr,640,0,110,8,8,0.15325087194877113,0.012997137809510794
43000,learned_event_learned_qr,640,0,110,16,12,0.20120064764255016,0.017556561336092836
43000,learned_event_learned_qr,653,0,110,1,1,0.13655955305580736,0.013380886409102117
43000,learned_event_learned_qr,653,0,110,4,3,-0.06681468039828779,0.007632739557663889
43000,learned_event_learned_qr,653,0,110,8,3,-0.06681468039828779,0.007632739557663889
43000,learned_event_learned_qr,653,0,110,16,3,-0.06681468039828779,0.007632739557663889
43000,learned_event_learned_qr,657,0,110,1,1,0.04523166679005232,0.0029016734668054407
43000,learned_event_learned_qr,657,0,110,4,1,0.04523166679005232,0.0029016734668054407
43000,learned_event_learned_qr,657,0,110,8,1,0.04523166679005232,0.0029016734668054407
43000,learned_event_learned_qr,657,0,110,16,1,0.04523166679005232,0.0029016734668054407
43000,learned_event_learned_qr,659,0,110,1,1,-0.3320121759650723,0.0029727894750293843
43000,learned_event_learned_qr,659,0,110,4,4,-0.2655280184247451,0.003990717287028373
43000,learned_event_learned_qr,659,0,110,8,8,-0.3201483917017589,0.004994588713466028
43000,learned_event_learned_qr,659,0,110,16,13,-0.3713679895310088,0.008136289719126536
43000,learned_event_learned_qr,673,0,110,1,1,2.8366102660413954,0.003837247124850377
43000,learned_event_learned_qr,673,0,110,4,4,1.4748348750150293,0.014873797796523832
43000,learned_event_learned_qr,673,0,110,8,8,0.8197499342784487,0.014336216622428566
43000,learned_event_learned_qr,673,0,110,16,16,0.5105360820439491,0.01249655998641874
43000,learned_event_learned_qr,698,0,110,1,1,1.10418684110975,0.020178591329171228
43000,learned_event_learned_qr,698,0,110,4,4,0.728645105642549,0.007839731794190912
43000,learned_event_learned_qr,698,0,110,8,8,0.9703757387309643,0.11524642315583138
43000,learned_event_learned_qr,698,0,110,16,16,1.4096698804115873,0.09511901156012117
43000,learned_event_learned_qr,807,0,110,1,1,-0.1065697015993803,4.433519783056623e-05
43000,learned_event_learned_qr,807,0,110,4,3,0.014334079078365,0.007746787566885414
43000,learned_event_learned_qr,807,0,110,8,3,0.014334079078365,0.007746787566885414
43000,learned_event_learned_qr,807,0,110,16,3,0.014334079078365,0.007746787566885414
43000,learned_event_learned_qr,811,0,110,1,1,0.24467916433266232,0.0073599383959219765
43000,learned_event_learned_qr,811,0,110,4,2,-0.034724703141960536,0.0037743178196779415
43000,learned_event_learned_qr,811,0,110,8,2,-0.034724703141960536,0.0037743178196779415
43000,learned_event_learned_qr,811,0,110,16,2,-0.034724703141960536,0.0037743178196779415
43000,learned_event_learned_qr,814,0,110,1,1,-0.39751101349192947,4.406298105229086e-05
43000,learned_event_learned_qr,814,0,110,4,4,0.13808635800260544,0.010751739133066393
43000,learned_event_learned_qr,814,0,110,8,8,-0.08622465104324686,0.006662895997388854
43000,learned_event_learned_qr,814,0,110,16,9,0.15586545264187518,0.00645494670190622
43000,learned_event_learned_qr,824,0,110,1,1,-0.026072855971710177,0.0035699990904857278
43000,learned_event_learned_qr,824,0,110,4,2,0.15163903527234487,0.007368873243618287
43000,learned_event_learned_qr,824,0,110,8,2,0.15163903527234487,0.007368873243618287
43000,learned_event_learned_qr,824,0,110,16,2,0.15163903527234487,0.007368873243618287
43000,learned_event_learned_qr,827,0,110,1,1,0.19465206747984315,0.003905301442439934
43000,learned_event_learned_qr,827,0,110,4,4,0.2902004876209562,0.013403505147090808
43000,learned_event_learned_qr,827,0,110,8,4,0.2902004876209562,0.013403505147090808
43000,learned_event_learned_qr,827,0,110,16,4,0.2902004876209562,0.013403505147090808
43000,learned_event_learned_qr,832,0,110,1,1,0.116148726422864,0.0017218297336785231
43000,learned_event_learned_qr,832,0,110,4,4,-0.05026575713802659,0.008006190829413645
43000,learned_event_learned_qr,832,0,110,8,8,0.13442946674812323,0.009384009606136577
43000,learned_event_learned_qr,832,0,110,16,16,-0.05182710510316574,0.008629087398766475
43000,learned_event_learned_qr,849,0,110,1,1,-0.2021694504248088,0.08179384681198383
43000,learned_event_learned_qr,849,0,110,4,4,0.8718343794778467,0.028077145104689085
43000,learned_event_learned_qr,849,0,110,8,8,0.42259403374929333,0.021358656815539556
43000,learned_event_learned_qr,849,0,110,16,16,0.0068915495598606685,0.01577418982302574
43000,learned_event_learned_qr,869,0,110,1,1,-0.5909230656496566,0.001243728656140445
43000,learned_event_learned_qr,869,0,110,4,4,-0.6314695998404174,0.0019565901069493437
43000,learned_event_learned_qr,869,0,110,8,8,-0.4837776091426315,0.002448844110959807
43000,learned_event_learned_qr,869,0,110,16,9,-0.5301249281722309,0.002224522601225289
43000,learned_event_learned_qr,879,0,110,1,1,-0.8293042034158945,0.0009049777549631829
43000,learned_event_learned_qr,879,0,110,4,4,1.049231765765919,0.01905727414978452
43000,learned_event_learned_qr,879,0,110,8,4,1.049231765765919,0.01905727414978452
43000,learned_event_learned_qr,879,0,110,16,4,1.049231765765919,0.01905727414978452
43000,learned_event_learned_qr,884,0,110,1,1,-0.20658495755132872,0.00018820389837868767
43000,learned_event_learned_qr,884,0,110,4,4,-0.08216578898351642,0.013578726756221553
43000,learned_event_learned_qr,884,0,110,8,8,0.27448621046188104,0.016347275294060423
43000,learned_event_learned_qr,884,0,110,16,16,0.7999655185659391,0.08517021984460144
43000,learned_event_learned_qr,1060,0,111,1,1,0.5248889894429783,0.023047285119024416
43000,learned_event_learned_qr,1060,0,111,4,4,0.7974414641850576,0.1250681945243509
43000,learned_event_learned_qr,1060,0,111,8,5,0.7256537233200558,0.18441166103639534
43000,learned_event_learned_qr,1060,0,111,16,5,0.7256537233200558,0.18441166103639534
43000,learned_event_learned_qr,1066,0,111,1,1,0.9877165781936208,0.17216266649518777
43000,learned_event_learned_qr,1066,0,111,4,2,1.6320958979678655,0.10307282627087701
43000,learned_event_learned_qr,1066,0,111,8,2,1.6320958979678655,0.10307282627087701
43000,learned_event_learned_qr,1066,0,111,16,2,1.6320958979678655,0.10307282627087701
43000,learned_event_learned_qr,1069,0,111,1,1,1.1745300328513262,0.13563981578217513
43000,learned_event_learned_qr,1069,0,111,4,1,1.1745300328513262,0.13563981578217513
43000,learned_event_learned_qr,1069,0,111,8,1,1.1745300328513262,0.13563981578217513
43000,learned_event_learned_qr,1069,0,111,16,1,1.1745300328513262,0.13563981578217513
43000,learned_event_learned_qr,1071,0,111,1,1,1.3917566336492955,0.09336367097778418
43000,learned_event_learned_qr,1071,0,111,4,4,0.8630078083771949,0.025670791139108157
43000,learned_event_learned_qr,1071,0,111,8,8,0.7136511604633327,0.02496956505779767
43000,learned_event_learned_qr,1071,0,111,16,16,0.8800721349744518,0.10831679145179612
43000,learned_event_learned_qr,1106,0,111,1,1,2.4029556344669376,0.15093060877722606
43000,learned_event_learned_qr,1106,0,111,4,4,1.2818407231604332,0.06422854191025675
43000,learned_event_learned_qr,1106,0,111,8,8,0.7757730962081115,0.04315054920036239
43000,learned_event_learned_qr,1106,0,111,16,16,0.5437429712411483,0.061821773468040936
43000,learned_event_learned_qr,1140,0,111,1,1,0.9348562606135296,0.08073178320308019
43000,learned_event_learned_qr,1140,0,111,4,1,0.9348562606135296,0.08073178320308019
43000,learned_event_learned_qr,1140,0,111,8,1,0.9348562606135296,0.08073178320308019
43000,learned_event_learned_qr,1140,0,111,16,1,0.9348562606135296,0.08073178320308019
43000,learned_event_learned_qr,1142,0,111,1,1,0.21454477698795746,0.17992164147004233
43000,learned_event_learned_qr,1142,0,111,4,2,0.42801863291870346,0.1263230374735618
43000,learned_event_learned_qr,1142,0,111,8,2,0.42801863291870346,0.1263230374735618
43000,learned_event_learned_qr,1142,0,111,16,2,0.42801863291870346,0.1263230374735618
43000,learned_event_learned_qr,1145,0,111,1,1,0.17389278188333024,0.015053717281595404
43000,learned_event_learned_qr,1145,0,111,4,4,0.05599939912383701,0.05882520139762567
43000,learned_event_learned_qr,1145,0,111,8,4,0.05599939912383701,0.05882520139762567
43000,learned_event_learned_qr,1145,0,111,16,4,0.05599939912383701,0.05882520139762567
43000,learned_event_learned_qr,1150,0,111,1,1,1.8717827108601957,0.07380565106929507
43000,learned_event_learned_qr,1150,0,111,4,1,1.8717827108601957,0.07380565106929507
43000,learned_event_learned_qr,1150,0,111,8,1,1.8717827108601957,0.07380565106929507
43000,learned_event_learned_qr,1150,0,111,16,1,1.8717827108601957,0.07380565106929507
43000,learned_event_learned_qr,1312,1,110,1,1,0.44303715790436354,0.0015881532500827823
43000,learned_event_learned_qr,1312,1,110,4,4,0.20636514932371217,0.00649871563692446
43000,learned_event_learned_qr,1312,1,110,8,8,0.021494802566702942,0.008947251815546724
43000,learned_event_learned_qr,1312,1,110,16,11,0.0927314553592799,0.007458232596618275
43000,learned_event_learned_qr,1324,1,110,1,1,-0.27745217276480016,0.03701703827215775
43000,learned_event_learned_qr,1324,1,110,4,4,1.3145607470241722,0.02893002357385476
43000,learned_event_learned_qr,1324,1,110,8,8,0.8245939258087289,0.025316086745206197
43000,learned_event_learned_qr,1324,1,110,16,16,0.65650400058139,0.019384640063564714
43000,learned_event_learned_qr,1352,1,110,1,1,1.6170097055910266,4.758863766546692e-05
43000,learned_event_learned_qr,1352,1,110,4,4,0.12689063597479308,0.011026970085135927
43000,learned_event_learned_qr,1352,1,110,8,8,0.2481577748423283,0.010265538812684256
43000,learned_event_learned_qr,1352,1,110,16,16,0.30976615317468426,0.017041610785081155
43000,learned_event_learned_qr,1373,1,110,1,1,-0.28310479830096097,0.009480901368632036
43000,learned_event_learned_qr,1373,1,110,4,4,0.21628225150935426,0.011998715275519324
43000,learned_event_learned_qr,1373,1,110,8,8,0.10050715015563519,0.013391189862086685
43000,learned_event_learned_qr,1373,1,110,16,16,0.2657646225125703,0.012142923599777908
43000,learned_event_learned_qr,1395,1,110,1,1,0.04421436293905245,0.0021293717463342038
43000,learned_event_learned_qr,1395,1,110,4,4,-0.05408828232152911,0.017347799020424486
43000,learned_event_learned_qr,1395,1,110,8,4,-0.05408828232152911,0.017347799020424486
43000,learned_event_learned_qr,1395,1,110,16,4,-0.05408828232152911,0.017347799020424486
43000,learned_event_learned_qr,1401,1,110,1,1,0.3299947063723069,0.036817100799230174
43000,learned_event_learned_qr,1401,1,110,4,4,0.12180657595294161,0.012727102610585125
43000,learned_event_learned_qr,1401,1,110,8,8,0.0297217603270446,0.007438221237243517
43000,learned_event_learned_qr,1401,1,110,16,15,-0.05138244686596489,0.006043976545930591
43000,learned_event_learned_qr,1417,1,110,1,1,-0.4276581709593029,0.0007946829498574798
43000,learned_event_learned_qr,1417,1,110,4,4,0.274928203055466,0.0208618615078069
43000,learned_event_learned_qr,1417,1,110,8,8,-0.04991561197420513,0.01429343362989747
43000,learned_event_learned_qr,1417,1,110,16,16,0.4693487618949415,0.019024194289579383
43000,learned_event_learned_qr,1452,1,111,1,1,1.6062442092956895,0.17012026025378063
43000,learned_event_learned_qr,1452,1,111,4,4,1.4204690744884183,0.10622723613074239
43000,learned_event_learned_qr,1452,1,111,8,7,1.221175947857842,0.09258660463659836
43000,learned_event_learned_qr,1452,1,111,16,7,1.221175947857842,0.09258660463659836
43000,learned_event_learned_qr,1460,1,111,1,1,0.6132478616961852,0.0790152383344811
43000,learned_event_learned_qr,1460,1,111,4,4,0.7210445300101042,0.09996252420793726
43000,learned_event_learned_qr,1460,1,111,8,8,0.7250578753309889,0.05897839477003735
43000,learned_event_learned_qr,1460,1,111,16,16,0.6804029406771797,0.09022402962336734
43000,learned_event_learned_qr,1485,1,111,1,1,2.2957984039380723,0.0003219783236610464
43000,learned_event_learned_qr,1485,1,111,4,4,1.2076751646996737,0.1466491953174052
43000,learned_event_learned_qr,1485,1,111,8,8,0.9708995180047105,0.12014340670001152
43000,learned_event_learned_qr,1485,1,111,16,11,0.8234743059542556,0.087839301101742
43000,learned_event_learned_qr,1497,1,111,1,1,1.5865395607962465,0.0642278133327244
43000,learned_event_learned_qr,1497,1,111,4,3,0.8988831692769431,0.044589732864638965
43000,learned_event_learned_qr,1497,1,111,8,3,0.8988831692769431,0.044589732864638965
43000,learned_event_learned_qr,1497,1,111,16,3,0.8988831692769431,0.044589732864638965
43000,learned_event_learned_qr,1501,1,111,1,1,2.941561836450385,0.08744873441526124
43000,learned_event_learned_qr,1501,1,111,4,4,1.3997998822704774,0.08955471666014084
43000,learned_event_learned_qr,1501,1,111,8,4,1.3997998822704774,0.08955471666014084
43000,learned_event_learned_qr,1501,1,111,16,4,1.3997998822704774,0.08955471666014084
43000,learned_event_learned_qr,1506,1,101,1,1,2.2188088716576284,0.11929839443478049
43000,learned_event_learned_qr,1506,1,101,4,4,1.1483171277742512,0.0562516120162445
43000,learned_event_learned_qr,1506,1,101,8,8,1.0046549969703504,0.04383906596029886
43000,learned_event_learned_qr,1506,1,101,16,16,0.7511332950671818,0.04133777395356955
43000,learned_event_learned_qr,1552,1,101,1,1,1.425114651263814,0.0038760245442983473
43000,learned_event_learned_qr,1552,1,101,4,1,1.425114651263814,0.0038760245442983473
43000,learned_event_learned_qr,1552,1,101,8,1,1.425114651263814,0.0038760245442983473
43000,learned_event_learned_qr,1552,1,101,16,1,1.425114651263814,0.0038760245442983473
43000,learned_event_learned_qr,1555,1,101,1,1,0.7439364309321744,0.023396235490022035
43000,learned_event_learned_qr,1555,1,101,4,4,0.6078845625483092,0.018362253209511382
43000,learned_event_learned_qr,1555,1,101,8,7,0.5225551644978567,0.019452890171957348
43000,learned_event_learned_qr,1555,1,101,16,7,0.5225551644978567,0.019452890171957348
43000,learned_event_learned_qr,1563,1,101,1,1,0.5164037750879443,0.005655250164972404
43000,learned_event_learned_qr,1563,1,101,4,2,0.6843116911652465,0.07857647847709295
43000,learned_event_learned_qr,1563,1,101,8,2,0.6843116911652465,0.07857647847709295
43000,learned_event_learned_qr,1563,1,101,16,2,0.6843116911652465,0.07857647847709295
43000,learned_event_learned_qr,1566,1,101,1,1,1.0790621708962045,0.13739148909234616
43000,learned_event_learned_qr,1566,1,101,4,4,0.8334749559599737,0.05707263139694377
43000,learned_event_learned_qr,1566,1,101,8,8,0.9228105809951129,0.1039780064805569
43000,learned_event_learned_qr,1566,1,101,16,16,0.8112373728788941,0.0764355187810466
43000,learned_event_learned_qr,1594,1,101,1,1,0.42853886607712544,0.010452013143057196
43000,learned_event_learned_qr,1594,1,101,4,4,0.6225568633024086,0.1971512266992238
43000,learned_event_learned_qr,1594,1,101,8,8,0.6264108365531397,0.1049748129107971
43000,learned_event_learned_qr,1594,1,101,16,16,0.6596021632122682,0.11410777349641832
43000,learned_event_learned_qr,1611,1,111,1,1,0.18407959865263315,0.021102902721425756
43000,learned_event_learned_qr,1611,1,111,4,4,0.6398772405652599,0.1625106081476373
43000,learned_event_learned_qr,1611,1,111,8,5,0.570476928185591,0.18170280963306246
43000,learned_event_learned_qr,1611,1,111,16,5,0.570476928185591,0.18170280963306246
43000,learned_event_learned_qr,1617,1,111,1,1,5.8770205739540815,0.6036341096298008
43000,learned_event_learned_qr,1617,1,111,4,4,3.178328811538936,0.2894925082304876
43000,learned_event_learned_qr,1617,1,111,8,8,2.298630835122345,0.182403784500959
